PASSENGERS,DISTANCE,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,DEST_AIRPORT_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,YEAR,QUARTER,MONTH,COVID_PERIOD,DATE
4267.0,802.0,NK,Spirit Air Lines,13204,MCO,"Orlando, FL",FL,11066,CMH,"Columbus, OH",OH,2018,4,11,Before Covid,2018-11-01
4270.0,973.0,NK,Spirit Air Lines,11066,CMH,"Columbus, OH",OH,11697,FLL,"Fort Lauderdale, FL",FL,2018,4,11,Before Covid,2018-11-01
4272.0,463.0,EV,ExpressJet Airlines LLC d/b/a aha!,11066,CMH,"Columbus, OH",OH,11618,EWR,"Newark, NJ",NJ,2018,2,6,Before Covid,2018-06-01
4272.0,1995.0,DL,Delta Air Lines Inc.,11066,CMH,"Columbus, OH",OH,12892,LAX,"Los Angeles, CA",CA,2018,3,7,Before Covid,2018-07-01
4274.0,802.0,NK,Spirit Air Lines,13204,MCO,"Orlando, FL",FL,11066,CMH,"Columbus, OH",OH,2018,2,5,Before Covid,2018-05-01
4276.0,640.0,YX,Republic Airline,10721,BOS,"Boston, MA",MA,11066,CMH,"Columbus, OH",OH,2018,3,7,Before Covid,2018-07-01
4281.0,640.0,YX,Republic Airline,10721,BOS,"Boston, MA",MA,11066,CMH,"Columbus, OH",OH,2018,4,11,Before Covid,2018-11-01
4282.0,802.0,NK,Spirit Air Lines,11066,CMH,"Columbus, OH",OH,13204,MCO,"Orlando, FL",FL,2018,4,11,Before Covid,2018-11-01
4285.0,1771.0,NK,Spirit Air Lines,11066,CMH,"Columbus, OH",OH,12889,LAS,"Las Vegas, NV",NV,2018,2,6,Before Covid,2018-06-01
4287.0,1771.0,NK,Spirit Air Lines,12889,LAS,"Las Vegas, NV",NV,11066,CMH,"Columbus, OH",OH,2018,2,5,Before Covid,2018-05-01
4290.0,986.0,YX,Republic Airline,12266,IAH,"Houston, TX",TX,11066,CMH,"Columbus, OH",OH,2018,4,12,Before Covid,2018-12-01
4292.0,919.0,WN,Southwest Airlines Co.,11066,CMH,"Columbus, OH",OH,11259,DAL,"Dallas, TX",TX,2018,1,3,Before Covid,2018-03-01
4298.0,1154.0,UA,United Air Lines Inc.,11292,DEN,"Denver, CO",CO,11066,CMH,"Columbus, OH",OH,2018,2,6,Before Covid,2018-06-01
4300.0,2110.0,WN,Southwest Airlines Co.,13796,OAK,"Oakland, CA",CA,11066,CMH,"Columbus, OH",OH,2018,2,4,Before Covid,2018-04-01
4301.0,919.0,WN,Southwest Airlines Co.,11066,CMH,"Columbus, OH",OH,11259,DAL,"Dallas, TX",TX,2018,2,5,Before Covid,2018-05-01
4303.0,626.0,OO,SkyWest Airlines Inc.,11066,CMH,"Columbus, OH",OH,13487,MSP,"Minneapolis, MN",MN,2018,4,10,Before Covid,2018-10-01
4303.0,1670.0,WN,Southwest Airlines Co.,11066,CMH,"Columbus, OH",OH,14107,PHX,"Phoenix, AZ",AZ,2018,2,5,Before Covid,2018-05-01
4305.0,483.0,YX,Republic Airline,12478,JFK,"New York, NY",NY,11066,CMH,"Columbus, OH",OH,2018,4,10,Before Covid,2018-10-01
4306.0,1771.0,NK,Spirit Air Lines,12889,LAS,"Las Vegas, NV",NV,11066,CMH,"Columbus, OH",OH,2018,3,8,Before Covid,2018-08-01
4309.0,1995.0,DL,Delta Air Lines Inc.,12892,LAX,"Los Angeles, CA",CA,11066,CMH,"Columbus, OH",OH,2018,3,7,Before Covid,2018-07-01
4312.0,483.0,YX,Republic Airline,11066,CMH,"Columbus, OH",OH,12478,JFK,"New York, NY",NY,2018,3,7,Before Covid,2018-07-01
4312.0,483.0,YX,Republic Airline,12478,JFK,"New York, NY",NY,11066,CMH,"Columbus, OH",OH,2018,3,8,Before Covid,2018-08-01
4320.0,640.0,WN,Southwest Airlines Co.,10721,BOS,"Boston, MA",MA,11066,CMH,"Columbus, OH",OH,2018,2,4,Before Covid,2018-04-01
4331.0,155.0,OO,SkyWest Airlines Inc.,11066,CMH,"Columbus, OH",OH,11433,DTW,"Detroit, MI",MI,2018,3,8,Before Covid,2018-08-01
4348.0,296.0,YX,Republic Airline,11066,CMH,"Columbus, OH",OH,13930,ORD,"Chicago, IL",IL,2018,1,3,Before Covid,2018-03-01
4354.0,802.0,NK,Spirit Air Lines,13204,MCO,"Orlando, FL",FL,11066,CMH,"Columbus, OH",OH,2018,4,12,Before Covid,2018-12-01
4354.0,1771.0,NK,Spirit Air Lines,11066,CMH,"Columbus, OH",OH,12889,LAS,"Las Vegas, NV",NV,2018,4,10,Before Covid,2018-10-01
4356.0,2110.0,WN,Southwest Airlines Co.,13796,OAK,"Oakland, CA",CA,11066,CMH,"Columbus, OH",OH,2018,1,3,Before Covid,2018-03-01
4358.0,973.0,NK,Spirit Air Lines,11066,CMH,"Columbus, OH",OH,11697,FLL,"Fort Lauderdale, FL",FL,2018,4,12,Before Covid,2018-12-01
4377.0,1670.0,WN,Southwest Airlines Co.,11066,CMH,"Columbus, OH",OH,14107,PHX,"Phoenix, AZ",AZ,2018,4,11,Before Covid,2018-11-01
4387.0,155.0,YX,Republic Airline,11066,CMH,"Columbus, OH",OH,11433,DTW,"Detroit, MI",MI,2018,2,4,Before Covid,2018-04-01
4388.0,1670.0,WN,Southwest Airlines Co.,14107,PHX,"Phoenix, AZ",AZ,11066,CMH,"Columbus, OH",OH,2018,4,11,Before Covid,2018-11-01
4389.0,640.0,YX,Republic Airline,10721,BOS,"Boston, MA",MA,11066,CMH,"Columbus, OH",OH,2018,2,4,Before Covid,2018-04-01
4402.0,1154.0,WN,Southwest Airlines Co.,11292,DEN,"Denver, CO",CO,11066,CMH,"Columbus, OH",OH,2018,2,5,Before Covid,2018-05-01
4404.0,802.0,NK,Spirit Air Lines,13204,MCO,"Orlando, FL",FL,11066,CMH,"Columbus, OH",OH,2018,3,8,Before Covid,2018-08-01
4406.0,1771.0,NK,Spirit Air Lines,12889,LAS,"Las Vegas, NV",NV,11066,CMH,"Columbus, OH",OH,2018,4,12,Before Covid,2018-12-01
4412.0,463.0,EV,ExpressJet Airlines LLC d/b/a aha!,11066,CMH,"Columbus, OH",OH,11618,EWR,"Newark, NJ",NJ,2018,3,7,Before Covid,2018-07-01
4414.0,821.0,G4,Allegiant Air,12917,LCK,"Columbus, OH",OH,14112,PIE,"St. Petersburg, FL",FL,2018,1,3,Before Covid,2018-03-01
4417.0,640.0,WN,Southwest Airlines Co.,10721,BOS,"Boston, MA",MA,11066,CMH,"Columbus, OH",OH,2018,4,11,Before Covid,2018-11-01
4420.0,1995.0,DL,Delta Air Lines Inc.,12892,LAX,"Los Angeles, CA",CA,11066,CMH,"Columbus, OH",OH,2018,3,8,Before Covid,2018-08-01
4428.0,323.0,WN,Southwest Airlines Co.,11278,DCA,"Washington, DC",VA,11066,CMH,"Columbus, OH",OH,2018,3,9,Before Covid,2018-09-01
4434.0,2110.0,WN,Southwest Airlines Co.,11066,CMH,"Columbus, OH",OH,13796,OAK,"Oakland, CA",CA,2018,4,10,Before Covid,2018-10-01
4435.0,640.0,WN,Southwest Airlines Co.,11066,CMH,"Columbus, OH",OH,10721,BOS,"Boston, MA",MA,2018,4,11,Before Covid,2018-11-01
4438.0,919.0,WN,Southwest Airlines Co.,11259,DAL,"Dallas, TX",TX,11066,CMH,"Columbus, OH",OH,2018,1,3,Before Covid,2018-03-01
4438.0,2110.0,WN,Southwest Airlines Co.,13796,OAK,"Oakland, CA",CA,11066,CMH,"Columbus, OH",OH,2018,3,7,Before Covid,2018-07-01
4440.0,1670.0,WN,Southwest Airlines Co.,14107,PHX,"Phoenix, AZ",AZ,11066,CMH,"Columbus, OH",OH,2018,4,12,Before Covid,2018-12-01
4460.0,483.0,YX,Republic Airline,12478,JFK,"New York, NY",NY,11066,CMH,"Columbus, OH",OH,2018,2,6,Before Covid,2018-06-01
4469.0,463.0,EV,ExpressJet Airlines LLC d/b/a aha!,11618,EWR,"Newark, NJ",NJ,11066,CMH,"Columbus, OH",OH,2018,3,8,Before Covid,2018-08-01
4471.0,802.0,NK,Spirit Air Lines,11066,CMH,"Columbus, OH",OH,13204,MCO,"Orlando, FL",FL,2018,2,6,Before Covid,2018-06-01
4472.0,640.0,YX,Republic Airline,11066,CMH,"Columbus, OH",OH,10721,BOS,"Boston, MA",MA,2018,4,10,Before Covid,2018-10-01
4476.0,802.0,NK,Spirit Air Lines,13204,MCO,"Orlando, FL",FL,11066,CMH,"Columbus, OH",OH,2018,2,6,Before Covid,2018-06-01
4476.0,919.0,WN,Southwest Airlines Co.,11259,DAL,"Dallas, TX",TX,11066,CMH,"Columbus, OH",OH,2018,4,12,Before Covid,2018-12-01
4491.0,802.0,NK,Spirit Air Lines,11066,CMH,"Columbus, OH",OH,13204,MCO,"Orlando, FL",FL,2018,4,10,Before Covid,2018-10-01
4495.0,296.0,YX,Republic Airline,11066,CMH,"Columbus, OH",OH,13930,ORD,"Chicago, IL",IL,2018,2,4,Before Covid,2018-04-01
4500.0,1670.0,WN,Southwest Airlines Co.,14107,PHX,"Phoenix, AZ",AZ,11066,CMH,"Columbus, OH",OH,2018,1,1,Before Covid,2018-01-01
4502.0,802.0,NK,Spirit Air Lines,11066,CMH,"Columbus, OH",OH,13204,MCO,"Orlando, FL",FL,2018,3,7,Before Covid,2018-07-01
4504.0,155.0,OO,SkyWest Airlines Inc.,11433,DTW,"Detroit, MI",MI,11066,CMH,"Columbus, OH",OH,2018,2,5,Before Covid,2018-05-01
4504.0,463.0,YX,Republic Airline,11066,CMH,"Columbus, OH",OH,11618,EWR,"Newark, NJ",NJ,2018,4,12,Before Covid,2018-12-01
4504.0,1670.0,WN,Southwest Airlines Co.,11066,CMH,"Columbus, OH",OH,14107,PHX,"Phoenix, AZ",AZ,2018,3,8,Before Covid,2018-08-01
4509.0,1154.0,WN,Southwest Airlines Co.,11066,CMH,"Columbus, OH",OH,11292,DEN,"Denver, CO",CO,2018,4,10,Before Covid,2018-10-01
4519.0,406.0,YX,Republic Airline,14100,PHL,"Philadelphia, PA",PA,11066,CMH,"Columbus, OH",OH,2018,1,2,Before Covid,2018-02-01
4535.0,1670.0,WN,Southwest Airlines Co.,11066,CMH,"Columbus, OH",OH,14107,PHX,"Phoenix, AZ",AZ,2018,3,9,Before Covid,2018-09-01
4542.0,2110.0,WN,Southwest Airlines Co.,11066,CMH,"Columbus, OH",OH,13796,OAK,"Oakland, CA",CA,2018,2,5,Before Covid,2018-05-01
4546.0,802.0,NK,Spirit Air Lines,11066,CMH,"Columbus, OH",OH,13204,MCO,"Orlando, FL",FL,2018,2,5,Before Covid,2018-05-01
4550.0,1771.0,NK,Spirit Air Lines,12889,LAS,"Las Vegas, NV",NV,11066,CMH,"Columbus, OH",OH,2018,2,6,Before Covid,2018-06-01
4554.0,347.0,OH,PSA Airlines Inc.,11057,CLT,"Charlotte, NC",NC,11066,CMH,"Columbus, OH",OH,2018,3,9,Before Covid,2018-09-01
4558.0,1154.0,WN,Southwest Airlines Co.,11292,DEN,"Denver, CO",CO,11066,CMH,"Columbus, OH",OH,2018,1,3,Before Covid,2018-03-01
4566.0,1771.0,NK,Spirit Air Lines,11066,CMH,"Columbus, OH",OH,12889,LAS,"Las Vegas, NV",NV,2018,3,7,Before Covid,2018-07-01
4571.0,640.0,YX,Republic Airline,10721,BOS,"Boston, MA",MA,11066,CMH,"Columbus, OH",OH,2018,3,8,Before Covid,2018-08-01
4572.0,640.0,YX,Republic Airline,10721,BOS,"Boston, MA",MA,11066,CMH,"Columbus, OH",OH,2018,2,5,Before Covid,2018-05-01
4574.0,1154.0,WN,Southwest Airlines Co.,11066,CMH,"Columbus, OH",OH,11292,DEN,"Denver, CO",CO,2018,2,5,Before Covid,2018-05-01
4589.0,323.0,WN,Southwest Airlines Co.,11066,CMH,"Columbus, OH",OH,11278,DCA,"Washington, DC",VA,2018,4,12,Before Covid,2018-12-01
4589.0,1771.0,NK,Spirit Air Lines,11066,CMH,"Columbus, OH",OH,12889,LAS,"Las Vegas, NV",NV,2018,1,3,Before Covid,2018-03-01
4593.0,463.0,EV,ExpressJet Airlines LLC d/b/a aha!,11618,EWR,"Newark, NJ",NJ,11066,CMH,"Columbus, OH",OH,2018,2,6,Before Covid,2018-06-01
4601.0,930.0,WN,Southwest Airlines Co.,11066,CMH,"Columbus, OH",OH,14635,RSW,"Fort Myers, FL",FL,2018,2,4,Before Covid,2018-04-01
4605.0,930.0,WN,Southwest Airlines Co.,11066,CMH,"Columbus, OH",OH,14635,RSW,"Fort Myers, FL",FL,2018,4,10,Before Covid,2018-10-01
4605.0,2110.0,WN,Southwest Airlines Co.,13796,OAK,"Oakland, CA",CA,11066,CMH,"Columbus, OH",OH,2018,4,10,Before Covid,2018-10-01
4614.0,802.0,NK,Spirit Air Lines,11066,CMH,"Columbus, OH",OH,13204,MCO,"Orlando, FL",FL,2018,1,3,Before Covid,2018-03-01
4634.0,802.0,NK,Spirit Air Lines,13204,MCO,"Orlando, FL",FL,11066,CMH,"Columbus, OH",OH,2018,4,10,Before Covid,2018-10-01
4641.0,973.0,WN,Southwest Airlines Co.,11066,CMH,"Columbus, OH",OH,11697,FLL,"Fort Lauderdale, FL",FL,2018,1,1,Before Covid,2018-01-01
4646.0,296.0,UA,United Air Lines Inc.,13930,ORD,"Chicago, IL",IL,11066,CMH,"Columbus, OH",OH,2018,4,11,Before Covid,2018-11-01
4652.0,2110.0,WN,Southwest Airlines Co.,11066,CMH,"Columbus, OH",OH,13796,OAK,"Oakland, CA",CA,2018,3,8,Before Covid,2018-08-01
4653.0,1154.0,UA,United Air Lines Inc.,11066,CMH,"Columbus, OH",OH,11292,DEN,"Denver, CO",CO,2018,2,6,Before Covid,2018-06-01
4657.0,296.0,YX,Republic Airline,11066,CMH,"Columbus, OH",OH,13930,ORD,"Chicago, IL",IL,2018,4,12,Before Covid,2018-12-01
4659.0,640.0,YX,Republic Airline,11066,CMH,"Columbus, OH",OH,10721,BOS,"Boston, MA",MA,2018,2,5,Before Covid,2018-05-01
4665.0,1771.0,NK,Spirit Air Lines,11066,CMH,"Columbus, OH",OH,12889,LAS,"Las Vegas, NV",NV,2018,4,12,Before Covid,2018-12-01
4682.0,640.0,YX,Republic Airline,10721,BOS,"Boston, MA",MA,11066,CMH,"Columbus, OH",OH,2018,4,10,Before Covid,2018-10-01
4688.0,2110.0,WN,Southwest Airlines Co.,13796,OAK,"Oakland, CA",CA,11066,CMH,"Columbus, OH",OH,2018,2,5,Before Covid,2018-05-01
4690.0,347.0,OH,PSA Airlines Inc.,11057,CLT,"Charlotte, NC",NC,11066,CMH,"Columbus, OH",OH,2018,2,5,Before Covid,2018-05-01
4694.0,479.0,YX,Republic Airline,11066,CMH,"Columbus, OH",OH,12953,LGA,"New York, NY",NY,2018,1,1,Before Covid,2018-01-01
4702.0,406.0,YX,Republic Airline,14100,PHL,"Philadelphia, PA",PA,11066,CMH,"Columbus, OH",OH,2018,1,1,Before Covid,2018-01-01
4712.0,323.0,WN,Southwest Airlines Co.,11066,CMH,"Columbus, OH",OH,11278,DCA,"Washington, DC",VA,2018,3,7,Before Covid,2018-07-01
4720.0,919.0,WN,Southwest Airlines Co.,11259,DAL,"Dallas, TX",TX,11066,CMH,"Columbus, OH",OH,2018,4,11,Before Covid,2018-11-01
4724.0,2110.0,WN,Southwest Airlines Co.,11066,CMH,"Columbus, OH",OH,13796,OAK,"Oakland, CA",CA,2018,2,6,Before Covid,2018-06-01
4733.0,919.0,WN,Southwest Airlines Co.,11066,CMH,"Columbus, OH",OH,11259,DAL,"Dallas, TX",TX,2018,4,11,Before Covid,2018-11-01
4736.0,640.0,WN,Southwest Airlines Co.,11066,CMH,"Columbus, OH",OH,10721,BOS,"Boston, MA",MA,2018,2,5,Before Covid,2018-05-01
4753.0,323.0,WN,Southwest Airlines Co.,11066,CMH,"Columbus, OH",OH,11278,DCA,"Washington, DC",VA,2018,3,9,Before Covid,2018-09-01
4759.0,463.0,YX,Republic Airline,11618,EWR,"Newark, NJ",NJ,11066,CMH,"Columbus, OH",OH,2018,3,9,Before Covid,2018-09-01
4761.0,483.0,YX,Republic Airline,11066,CMH,"Columbus, OH",OH,12478,JFK,"New York, NY",NY,2018,2,6,Before Covid,2018-06-01
4761.0,640.0,YX,Republic Airline,11066,CMH,"Columbus, OH",OH,10721,BOS,"Boston, MA",MA,2018,2,6,Before Covid,2018-06-01
4768.0,930.0,WN,Southwest Airlines Co.,11066,CMH,"Columbus, OH",OH,14635,RSW,"Fort Myers, FL",FL,2018,3,7,Before Covid,2018-07-01
4787.0,626.0,DL,Delta Air Lines Inc.,13487,MSP,"Minneapolis, MN",MN,11066,CMH,"Columbus, OH",OH,2018,2,6,Before Covid,2018-06-01
4788.0,1154.0,WN,Southwest Airlines Co.,11066,CMH,"Columbus, OH",OH,11292,DEN,"Denver, CO",CO,2018,1,3,Before Covid,2018-03-01
4795.0,640.0,WN,Southwest Airlines Co.,10721,BOS,"Boston, MA",MA,11066,CMH,"Columbus, OH",OH,2018,2,5,Before Covid,2018-05-01
4798.0,1670.0,WN,Southwest Airlines Co.,11066,CMH,"Columbus, OH",OH,14107,PHX,"Phoenix, AZ",AZ,2018,4,12,Before Covid,2018-12-01
4800.0,640.0,YX,Republic Airline,10721,BOS,"Boston, MA",MA,11066,CMH,"Columbus, OH",OH,2018,2,6,Before Covid,2018-06-01
4802.0,802.0,NK,Spirit Air Lines,13204,MCO,"Orlando, FL",FL,11066,CMH,"Columbus, OH",OH,2018,2,4,Before Covid,2018-04-01
4802.0,1154.0,WN,Southwest Airlines Co.,11292,DEN,"Denver, CO",CO,11066,CMH,"Columbus, OH",OH,2018,4,10,Before Covid,2018-10-01
4809.0,930.0,WN,Southwest Airlines Co.,11066,CMH,"Columbus, OH",OH,14635,RSW,"Fort Myers, FL",FL,2018,2,6,Before Covid,2018-06-01
4810.0,1670.0,WN,Southwest Airlines Co.,11066,CMH,"Columbus, OH",OH,14107,PHX,"Phoenix, AZ",AZ,2018,4,10,Before Covid,2018-10-01
4828.0,1670.0,WN,Southwest Airlines Co.,11066,CMH,"Columbus, OH",OH,14107,PHX,"Phoenix, AZ",AZ,2018,1,3,Before Covid,2018-03-01
4832.0,1154.0,WN,Southwest Airlines Co.,11066,CMH,"Columbus, OH",OH,11292,DEN,"Denver, CO",CO,2018,3,8,Before Covid,2018-08-01
4841.0,337.0,WN,Southwest Airlines Co.,10693,BNA,"Nashville, TN",TN,11066,CMH,"Columbus, OH",OH,2018,1,1,Before Covid,2018-01-01
4843.0,155.0,YX,Republic Airline,11433,DTW,"Detroit, MI",MI,11066,CMH,"Columbus, OH",OH,2018,2,4,Before Covid,2018-04-01
4856.0,1771.0,NK,Spirit Air Lines,12889,LAS,"Las Vegas, NV",NV,11066,CMH,"Columbus, OH",OH,2018,3,7,Before Covid,2018-07-01
4858.0,1670.0,WN,Southwest Airlines Co.,14107,PHX,"Phoenix, AZ",AZ,11066,CMH,"Columbus, OH",OH,2018,4,10,Before Covid,2018-10-01
4863.0,406.0,YX,Republic Airline,14100,PHL,"Philadelphia, PA",PA,11066,CMH,"Columbus, OH",OH,2018,1,3,Before Covid,2018-03-01
4869.0,802.0,NK,Spirit Air Lines,13204,MCO,"Orlando, FL",FL,11066,CMH,"Columbus, OH",OH,2018,3,7,Before Covid,2018-07-01
4911.0,337.0,WN,Southwest Airlines Co.,11066,CMH,"Columbus, OH",OH,10693,BNA,"Nashville, TN",TN,2018,1,1,Before Covid,2018-01-01
4922.0,986.0,YX,Republic Airline,12266,IAH,"Houston, TX",TX,11066,CMH,"Columbus, OH",OH,2018,4,11,Before Covid,2018-11-01
4926.0,2110.0,WN,Southwest Airlines Co.,11066,CMH,"Columbus, OH",OH,13796,OAK,"Oakland, CA",CA,2018,3,7,Before Covid,2018-07-01
4939.0,347.0,OH,PSA Airlines Inc.,11066,CMH,"Columbus, OH",OH,11057,CLT,"Charlotte, NC",NC,2018,2,5,Before Covid,2018-05-01
4941.0,986.0,YX,Republic Airline,11066,CMH,"Columbus, OH",OH,12266,IAH,"Houston, TX",TX,2018,4,11,Before Covid,2018-11-01
4975.0,829.0,WN,Southwest Airlines Co.,11066,CMH,"Columbus, OH",OH,15304,TPA,"Tampa, FL",FL,2018,3,8,Before Covid,2018-08-01
4984.0,479.0,YX,Republic Airline,11066,CMH,"Columbus, OH",OH,12953,LGA,"New York, NY",NY,2018,1,2,Before Covid,2018-02-01
4985.0,337.0,WN,Southwest Airlines Co.,10693,BNA,"Nashville, TN",TN,11066,CMH,"Columbus, OH",OH,2018,1,2,Before Covid,2018-02-01
4986.0,973.0,WN,Southwest Airlines Co.,11697,FLL,"Fort Lauderdale, FL",FL,11066,CMH,"Columbus, OH",OH,2018,4,11,Before Covid,2018-11-01
4992.0,323.0,WN,Southwest Airlines Co.,11278,DCA,"Washington, DC",VA,11066,CMH,"Columbus, OH",OH,2018,3,7,Before Covid,2018-07-01
5004.0,930.0,WN,Southwest Airlines Co.,14635,RSW,"Fort Myers, FL",FL,11066,CMH,"Columbus, OH",OH,2018,2,6,Before Covid,2018-06-01
5006.0,347.0,YX,Republic Airline,11057,CLT,"Charlotte, NC",NC,11066,CMH,"Columbus, OH",OH,2018,3,7,Before Covid,2018-07-01
5008.0,1154.0,WN,Southwest Airlines Co.,11292,DEN,"Denver, CO",CO,11066,CMH,"Columbus, OH",OH,2018,4,12,Before Covid,2018-12-01
5011.0,463.0,YX,Republic Airline,11618,EWR,"Newark, NJ",NJ,11066,CMH,"Columbus, OH",OH,2018,4,10,Before Covid,2018-10-01
5029.0,802.0,NK,Spirit Air Lines,11066,CMH,"Columbus, OH",OH,13204,MCO,"Orlando, FL",FL,2018,4,12,Before Covid,2018-12-01
5037.0,323.0,WN,Southwest Airlines Co.,11278,DCA,"Washington, DC",VA,11066,CMH,"Columbus, OH",OH,2018,4,11,Before Covid,2018-11-01
5043.0,973.0,WN,Southwest Airlines Co.,11697,FLL,"Fort Lauderdale, FL",FL,11066,CMH,"Columbus, OH",OH,2018,1,1,Before Covid,2018-01-01
5046.0,463.0,EV,ExpressJet Airlines LLC d/b/a aha!,11618,EWR,"Newark, NJ",NJ,11066,CMH,"Columbus, OH",OH,2018,2,5,Before Covid,2018-05-01
5047.0,155.0,G7,GoJet Airlines LLC d/b/a United Express,11433,DTW,"Detroit, MI",MI,11066,CMH,"Columbus, OH",OH,2018,4,10,Before Covid,2018-10-01
5058.0,1154.0,UA,United Air Lines Inc.,11066,CMH,"Columbus, OH",OH,11292,DEN,"Denver, CO",CO,2018,3,8,Before Covid,2018-08-01
5068.0,1154.0,WN,Southwest Airlines Co.,11292,DEN,"Denver, CO",CO,11066,CMH,"Columbus, OH",OH,2018,3,8,Before Covid,2018-08-01
5076.0,626.0,DL,Delta Air Lines Inc.,11066,CMH,"Columbus, OH",OH,13487,MSP,"Minneapolis, MN",MN,2018,2,6,Before Covid,2018-06-01
5107.0,1154.0,UA,United Air Lines Inc.,11292,DEN,"Denver, CO",CO,11066,CMH,"Columbus, OH",OH,2018,3,8,Before Covid,2018-08-01
5111.0,1771.0,WN,Southwest Airlines Co.,11066,CMH,"Columbus, OH",OH,12889,LAS,"Las Vegas, NV",NV,2018,4,12,Before Covid,2018-12-01
5126.0,1670.0,WN,Southwest Airlines Co.,14107,PHX,"Phoenix, AZ",AZ,11066,CMH,"Columbus, OH",OH,2018,3,8,Before Covid,2018-08-01
5139.0,296.0,UA,United Air Lines Inc.,11066,CMH,"Columbus, OH",OH,13930,ORD,"Chicago, IL",IL,2018,4,11,Before Covid,2018-11-01
5150.0,483.0,YX,Republic Airline,12478,JFK,"New York, NY",NY,11066,CMH,"Columbus, OH",OH,2018,3,7,Before Covid,2018-07-01
5155.0,1154.0,WN,Southwest Airlines Co.,11292,DEN,"Denver, CO",CO,11066,CMH,"Columbus, OH",OH,2018,4,11,Before Covid,2018-11-01
5161.0,1670.0,AA,American Airlines Inc.,11066,CMH,"Columbus, OH",OH,14107,PHX,"Phoenix, AZ",AZ,2018,2,4,Before Covid,2018-04-01
5167.0,323.0,WN,Southwest Airlines Co.,11066,CMH,"Columbus, OH",OH,11278,DCA,"Washington, DC",VA,2018,4,10,Before Covid,2018-10-01
5183.0,337.0,WN,Southwest Airlines Co.,11066,CMH,"Columbus, OH",OH,10693,BNA,"Nashville, TN",TN,2018,1,2,Before Covid,2018-02-01
5184.0,973.0,WN,Southwest Airlines Co.,11697,FLL,"Fort Lauderdale, FL",FL,11066,CMH,"Columbus, OH",OH,2018,4,12,Before Covid,2018-12-01
5203.0,930.0,WN,Southwest Airlines Co.,14635,RSW,"Fort Myers, FL",FL,11066,CMH,"Columbus, OH",OH,2018,3,7,Before Covid,2018-07-01
5205.0,1154.0,WN,Southwest Airlines Co.,11066,CMH,"Columbus, OH",OH,11292,DEN,"Denver, CO",CO,2018,4,12,Before Covid,2018-12-01
5213.0,1670.0,AA,American Airlines Inc.,11066,CMH,"Columbus, OH",OH,14107,PHX,"Phoenix, AZ",AZ,2018,4,11,Before Covid,2018-11-01
5244.0,919.0,WN,Southwest Airlines Co.,11066,CMH,"Columbus, OH",OH,11259,DAL,"Dallas, TX",TX,2018,4,12,Before Covid,2018-12-01
5247.0,1154.0,UA,United Air Lines Inc.,11292,DEN,"Denver, CO",CO,11066,CMH,"Columbus, OH",OH,2018,4,12,Before Covid,2018-12-01
5269.0,323.0,WN,Southwest Airlines Co.,11066,CMH,"Columbus, OH",OH,11278,DCA,"Washington, DC",VA,2018,4,11,Before Covid,2018-11-01
5282.0,463.0,EV,ExpressJet Airlines LLC d/b/a aha!,11618,EWR,"Newark, NJ",NJ,11066,CMH,"Columbus, OH",OH,2018,3,7,Before Covid,2018-07-01
5283.0,1670.0,AA,American Airlines Inc.,14107,PHX,"Phoenix, AZ",AZ,11066,CMH,"Columbus, OH",OH,2018,1,1,Before Covid,2018-01-01
5289.0,1670.0,AA,American Airlines Inc.,11066,CMH,"Columbus, OH",OH,14107,PHX,"Phoenix, AZ",AZ,2018,1,1,Before Covid,2018-01-01
5327.0,1670.0,AA,American Airlines Inc.,11066,CMH,"Columbus, OH",OH,14107,PHX,"Phoenix, AZ",AZ,2018,3,9,Before Covid,2018-09-01
5328.0,1670.0,AA,American Airlines Inc.,14107,PHX,"Phoenix, AZ",AZ,11066,CMH,"Columbus, OH",OH,2018,2,4,Before Covid,2018-04-01
5333.0,347.0,YX,Republic Airline,11066,CMH,"Columbus, OH",OH,11057,CLT,"Charlotte, NC",NC,2018,3,7,Before Covid,2018-07-01
5334.0,323.0,WN,Southwest Airlines Co.,11066,CMH,"Columbus, OH",OH,11278,DCA,"Washington, DC",VA,2018,2,6,Before Covid,2018-06-01
5334.0,1670.0,AA,American Airlines Inc.,14107,PHX,"Phoenix, AZ",AZ,11066,CMH,"Columbus, OH",OH,2018,3,9,Before Covid,2018-09-01
5335.0,296.0,YX,Republic Airline,13930,ORD,"Chicago, IL",IL,11066,CMH,"Columbus, OH",OH,2018,4,11,Before Covid,2018-11-01
5336.0,323.0,WN,Southwest Airlines Co.,11066,CMH,"Columbus, OH",OH,11278,DCA,"Washington, DC",VA,2018,2,4,Before Covid,2018-04-01
5351.0,409.0,WN,Southwest Airlines Co.,11066,CMH,"Columbus, OH",OH,15016,STL,"St. Louis, MO",MO,2018,1,2,Before Covid,2018-02-01
5353.0,323.0,WN,Southwest Airlines Co.,11278,DCA,"Washington, DC",VA,11066,CMH,"Columbus, OH",OH,2018,1,3,Before Covid,2018-03-01
