TimeKey,CarrierKey,OriginKey,DestKey,PASSENGERS,DISTANCE
2019-01-01,2,12917,11697,1413.0,961.0
2019-09-01,2,12917,14082,1414.0,890.0
2019-10-01,2,12917,14986,1415.0,856.0
2019-12-01,1107,11066,12953,1416.0,479.0
2019-05-01,1107,11066,12953,1418.0,479.0
2019-08-01,2,15624,12917,1418.0,675.0
2019-02-01,2147,11066,13487,1419.0,626.0
2019-07-01,2699,11066,13487,1419.0,626.0
2019-03-01,1348,13930,11066,1420.0,296.0
2019-03-01,1068,11618,11066,1420.0,463.0
2019-09-01,1348,13487,11066,1421.0,626.0
2019-08-01,2,12917,15624,1422.0,675.0
2019-08-01,1348,11066,13930,1429.0,296.0
2019-03-01,2162,13930,11066,1432.0,296.0
2019-10-01,4031,11066,13577,1441.0,488.0
2019-08-01,1348,13930,11066,1442.0,296.0
2019-10-01,2,12917,14761,1444.0,767.0
2019-06-01,2,11697,12917,1445.0,961.0
2019-10-01,2,14761,12917,1448.0,767.0
2019-07-01,2699,13487,11066,1455.0,626.0
2019-06-01,2,14986,12917,1455.0,856.0
2019-12-01,2,12917,11697,1458.0,961.0
2019-01-01,2,14761,12917,1460.0,767.0
2019-12-01,2162,13930,11066,1461.0,296.0
2019-05-01,2,12917,11697,1461.0,961.0
2019-03-01,2162,11066,13930,1466.0,296.0
2019-10-01,4031,11066,15304,1466.0,829.0
2019-01-01,1070,11066,13303,1472.0,990.0
2019-06-01,2699,11066,13487,1482.0,626.0
2019-05-01,2,12917,14685,1487.0,539.0
2019-11-01,2,12917,14761,1487.0,767.0
2019-12-01,2162,11066,13930,1493.0,296.0
2019-02-01,2,14761,12917,1493.0,767.0
2019-06-01,2,12917,11697,1495.0,961.0
2019-10-01,2699,11066,11433,1496.0,155.0
2019-03-01,2699,11066,13487,1497.0,626.0
2019-11-01,1070,12264,11066,1499.0,299.0
2019-10-01,1107,11066,12953,1502.0,479.0
2019-05-01,2334,11066,14492,1504.0,362.0
2019-05-01,4031,11066,13495,1504.0,806.0
2019-11-01,2,14761,12917,1507.0,767.0
2019-04-01,2699,11066,13487,1510.0,626.0
2019-05-01,2334,13204,11066,1518.0,802.0
2019-09-01,2334,11066,13204,1520.0,802.0
2019-10-01,2699,11066,14492,1525.0,362.0
2019-07-01,4031,11066,13495,1527.0,806.0
2019-01-01,2,12917,14112,1528.0,821.0
2019-04-01,69,12266,11066,1534.0,986.0
2019-04-01,2334,11292,11066,1534.0,1154.0
2019-06-01,4031,13495,11066,1535.0,806.0
2019-10-01,2699,11433,11066,1538.0,155.0
2019-03-01,1875,13930,11066,1538.0,296.0
2019-02-01,2147,13487,11066,1538.0,626.0
2019-11-01,2334,13204,11066,1546.0,802.0
2019-06-01,2699,13487,11066,1549.0,626.0
2019-07-01,2334,13204,11066,1550.0,802.0
2019-08-01,2,12917,14685,1562.0,539.0
2019-05-01,2334,14492,11066,1563.0,362.0
2019-12-01,1070,12264,11066,1569.0,299.0
2019-01-01,69,12266,11066,1572.0,986.0
2019-10-01,2334,13204,11066,1573.0,802.0
2019-11-01,1348,13930,11066,1576.0,296.0
2019-01-01,106,11066,10721,1578.0,640.0
2019-05-01,2699,11066,14492,1584.0,362.0
2019-03-01,2699,13487,11066,1584.0,626.0
2019-04-01,2699,13487,11066,1589.0,626.0
2019-02-01,2,12917,14761,1591.0,767.0
2019-08-01,4031,11066,13495,1591.0,806.0
2019-08-01,2699,13487,11066,1597.0,626.0
2019-07-01,2334,11066,14492,1603.0,362.0
2019-09-01,1348,11066,13487,1607.0,626.0
2019-04-01,69,11066,12266,1618.0,986.0
2019-10-01,2,14112,12917,1622.0,821.0
2019-10-01,4031,13577,11066,1638.0,488.0
2019-01-01,1070,13303,11066,1638.0,990.0
2019-09-01,1070,11618,11066,1639.0,463.0
2019-06-01,4031,11066,13495,1644.0,806.0
2019-05-01,1070,11292,11066,1646.0,1154.0
2019-10-01,2147,13487,11066,1654.0,626.0
2019-08-01,2,12917,14761,1656.0,767.0
2019-10-01,2,12917,14112,1657.0,821.0
2019-11-01,2699,13930,11066,1659.0,296.0
2019-12-01,2,14112,12917,1659.0,821.0
2019-10-01,2334,11066,13204,1662.0,802.0
2019-09-01,1348,13930,11066,1664.0,296.0
2019-04-01,2699,11066,14492,1664.0,362.0
2019-03-01,1875,11066,13930,1670.0,296.0
2019-10-01,2699,11066,13487,1673.0,626.0
2019-06-01,2334,11066,14492,1675.0,362.0
2019-08-01,2699,11066,13487,1675.0,626.0
2019-12-01,10,13930,11066,1679.0,296.0
2019-02-01,106,11066,10721,1680.0,640.0
2019-07-01,2334,14492,11066,1683.0,362.0
2019-06-01,1068,11066,13930,1688.0,296.0
2019-08-01,2334,11066,14492,1689.0,362.0
2019-03-01,69,12266,11066,1690.0,986.0
2019-09-01,1348,11066,13930,1695.0,296.0
2019-11-01,2334,11066,13204,1707.0,802.0
2019-02-01,69,11066,12266,1711.0,986.0
2019-07-01,2334,11066,13204,1717.0,802.0
2019-05-01,2699,13487,11066,1724.0,626.0
2019-05-01,69,11066,12266,1725.0,986.0
2019-03-01,69,11066,12266,1727.0,986.0
2019-05-01,2699,11066,13487,1732.0,626.0
2019-09-01,2699,11066,13487,1734.0,626.0
2019-12-01,1068,11066,11618,1746.0,463.0
2019-09-01,4031,11066,13577,1748.0,488.0
2019-08-01,2334,14492,11066,1749.0,362.0
2019-05-01,2334,11066,13204,1750.0,802.0
2019-02-01,69,12266,11066,1750.0,986.0
2019-11-01,1348,11066,13930,1755.0,296.0
2019-04-01,2334,13204,11066,1755.0,802.0
2019-12-01,2,12917,14112,1760.0,821.0
2019-11-01,2,12917,14082,1760.0,890.0
2019-10-01,2699,13487,11066,1771.0,626.0
2019-11-01,2,14082,12917,1774.0,890.0
2019-01-01,2,12917,14082,1778.0,890.0
2019-12-01,1348,13487,11066,1781.0,626.0
2019-06-01,2334,14492,11066,1789.0,362.0
2019-08-01,2,14685,12917,1790.0,539.0
2019-02-01,2,14082,12917,1791.0,890.0
2019-05-01,69,12266,11066,1791.0,986.0
2019-11-01,2699,11066,13930,1799.0,296.0
2019-12-01,10,14771,11066,1804.0,2120.0
2019-09-01,2699,13487,11066,1805.0,626.0
2019-07-01,1107,13930,11066,1808.0,296.0
2019-04-01,1070,11292,11066,1808.0,1154.0
2019-08-01,2,12917,14082,1812.0,890.0
2019-11-01,4031,14635,11066,1821.0,930.0
2019-01-01,106,10721,11066,1822.0,640.0
2019-11-01,1070,12266,11066,1824.0,986.0
2019-12-01,10,11066,13930,1831.0,296.0
2019-04-01,1070,11433,11066,1833.0,155.0
2019-10-01,2147,11066,13487,1836.0,626.0
2019-01-01,2,14082,12917,1841.0,890.0
2019-12-01,1348,11066,13487,1845.0,626.0
2019-12-01,1070,12266,11066,1845.0,986.0
2019-11-01,2429,11066,12953,1852.0,479.0
2019-01-01,2147,11066,13487,1859.0,626.0
2019-11-01,2429,12953,11066,1865.0,479.0
2019-09-01,4031,13577,11066,1871.0,488.0
2019-08-01,2,14082,12917,1873.0,890.0
2019-02-01,2,12917,14082,1882.0,890.0
2019-09-01,2429,11066,12953,1906.0,479.0
2019-08-01,2,14761,12917,1907.0,767.0
2019-08-01,2,12917,14112,1914.0,821.0
2019-02-01,67,11066,11618,1918.0,463.0
2019-03-01,106,10721,11066,1934.0,640.0
2019-05-01,1070,11433,11066,1936.0,155.0
2019-01-01,631,11066,13487,1957.0,626.0
2019-08-01,2699,11066,11433,1975.0,155.0
2019-11-01,69,11066,12266,1983.0,986.0
2019-03-01,1070,11292,11066,1983.0,1154.0
2019-10-01,10,11066,12264,1988.0,299.0
2019-08-01,2699,11433,11066,1989.0,155.0
2019-04-01,2,12917,14112,2002.0,821.0
2019-04-01,2,12917,11697,2002.0,961.0
2019-05-01,2334,11066,11292,2005.0,1154.0
2019-06-01,1107,13930,11066,2008.0,296.0
2019-12-01,2429,12953,11066,2010.0,479.0
2019-01-01,69,11066,12266,2013.0,986.0
2019-04-01,67,11066,11618,2016.0,463.0
2019-12-01,1068,11066,13930,2018.0,296.0
2019-11-01,106,10721,11066,2023.0,640.0
2019-10-01,2,14082,12917,2029.0,890.0
2019-12-01,2334,11066,13204,2032.0,802.0
2019-01-01,631,11066,12892,2032.0,1995.0
2019-09-01,2429,12953,11066,2038.0,479.0
2019-12-01,2334,11292,11066,2043.0,1154.0
2019-05-01,4031,13577,11066,2052.0,488.0
2019-12-01,2,14761,12917,2052.0,767.0
2019-08-01,2147,13487,11066,2062.0,626.0
2019-02-01,106,10721,11066,2062.0,640.0
2019-04-01,1070,11066,11433,2066.0,155.0
2019-10-01,2429,11066,12953,2066.0,479.0
2019-03-01,1070,11066,11433,2072.0,155.0
2019-03-01,1070,11433,11066,2074.0,155.0
2019-01-01,2147,13487,11066,2087.0,626.0
2019-01-01,67,11066,11618,2092.0,463.0
2019-02-01,2429,11066,12953,2092.0,479.0
2019-03-01,67,11066,11618,2098.0,463.0
2019-05-01,4031,11066,13577,2098.0,488.0
2019-11-01,4031,11066,14635,2102.0,930.0
2019-06-01,2147,13487,11066,2108.0,626.0
2019-10-01,2429,12953,11066,2110.0,479.0
2019-12-01,2334,11066,11292,2111.0,1154.0
2019-02-01,631,11066,12892,2117.0,1995.0
2019-02-01,631,12892,11066,2117.0,1995.0
2019-07-01,1068,11066,13930,2119.0,296.0
2019-12-01,2429,11066,12953,2131.0,479.0
2019-12-01,2334,13204,11066,2139.0,802.0
2019-12-01,67,11618,11066,2147.0,463.0
2019-07-01,1107,11066,13930,2149.0,296.0
2019-10-01,10,12264,11066,2151.0,299.0
2019-10-01,2,12917,14082,2151.0,890.0
2019-06-01,4031,11066,13577,2162.0,488.0
2019-02-01,67,11618,11066,2166.0,463.0
2019-05-01,2,13577,12917,2166.0,478.0
2019-01-01,2429,11066,12953,2172.0,479.0
2019-08-01,2,14112,12917,2172.0,821.0
2019-09-01,10,11066,14771,2173.0,2120.0
2019-09-01,1070,11066,13930,2180.0,296.0
2019-11-01,10,11066,14771,2182.0,2120.0
2019-11-01,2334,11066,11292,2185.0,1154.0
2019-02-01,631,13487,11066,2188.0,626.0
2019-01-01,2147,11433,11066,2191.0,155.0
2019-03-01,2334,11066,13204,2191.0,802.0
2019-12-01,106,10721,11066,2197.0,640.0
2019-12-01,2,12917,14761,2203.0,767.0
2019-12-01,10,11066,14771,2212.0,2120.0
2019-02-01,631,11066,13487,2238.0,626.0
2019-08-01,2147,11066,13487,2248.0,626.0
2019-03-01,2334,13204,11066,2263.0,802.0
2019-04-01,2,11697,12917,2274.0,961.0
2019-01-01,4031,11066,14635,2277.0,930.0
2019-05-01,2,14082,12917,2284.0,890.0
2019-01-01,631,13487,11066,2285.0,626.0
2019-05-01,2,14112,12917,2288.0,821.0
2019-03-01,67,11618,11066,2290.0,463.0
2019-06-01,2147,11066,13487,2293.0,626.0
2019-05-01,2,12917,14082,2300.0,890.0
2019-05-01,1070,11066,11433,2311.0,155.0
2019-07-01,2147,13487,11066,2317.0,626.0
2019-09-01,2334,11066,11292,2328.0,1154.0
2019-06-01,106,11066,13796,2339.0,2110.0
2019-02-01,2429,12953,11066,2356.0,479.0
2019-03-01,2,14761,12917,2356.0,767.0
2019-06-01,4031,13577,11066,2358.0,488.0
2019-05-01,2334,11292,11066,2361.0,1154.0
2019-02-01,1070,12478,11066,2362.0,483.0
2019-12-01,2147,13487,11066,2369.0,626.0
2019-04-01,2,14112,12917,2369.0,821.0
2019-08-01,2,12917,13577,2373.0,478.0
2019-04-01,67,11618,11066,2378.0,463.0
2019-08-01,2334,11066,11292,2381.0,1154.0
2019-01-01,631,12892,11066,2390.0,1995.0
2019-04-01,2699,11066,11433,2396.0,155.0
2019-08-01,4031,11066,13577,2399.0,488.0
2019-04-01,2,12917,14761,2400.0,767.0
2019-07-01,2147,11066,13487,2406.0,626.0
2019-12-01,67,11066,11618,2409.0,463.0
2019-11-01,10,14771,11066,2418.0,2120.0
2019-01-01,1070,11066,12478,2424.0,483.0
2019-06-01,1107,11066,13930,2428.0,296.0
2019-12-01,1068,11618,11066,2434.0,463.0
2019-02-01,1070,11066,12478,2437.0,483.0
2019-11-01,2334,11292,11066,2448.0,1154.0
2019-11-01,4031,11066,15304,2450.0,829.0
2019-08-01,1070,11066,13930,2454.0,296.0
2019-07-01,4031,11066,13577,2458.0,488.0
2019-08-01,1070,11618,11066,2459.0,463.0
2019-07-01,2429,11066,12953,2460.0,479.0
2019-01-01,2147,11066,11433,2470.0,155.0
2019-06-01,2,12917,14685,2472.0,539.0
2019-05-01,2,12917,14112,2480.0,821.0
2019-07-01,4031,13577,11066,2482.0,488.0
2019-08-01,2429,11066,12953,2498.0,479.0
2019-12-01,2,14082,12917,2499.0,890.0
2019-06-01,2,14685,12917,2507.0,539.0
2019-03-01,2,11697,12917,2518.0,961.0
2019-09-01,10,14771,11066,2520.0,2120.0
2019-11-01,4031,15304,11066,2521.0,829.0
2019-01-01,4031,11066,15304,2540.0,829.0
2019-08-01,1068,11066,13930,2544.0,296.0
2019-01-01,2429,12953,11066,2544.0,479.0
2019-08-01,4031,13577,11066,2558.0,488.0
2019-04-01,2,12917,14082,2559.0,890.0
2019-02-01,2147,11433,11066,2561.0,155.0
2019-02-01,1107,11066,13930,2563.0,296.0
2019-01-01,1070,13930,11066,2572.0,296.0
2019-04-01,2,14761,12917,2573.0,767.0
2019-04-01,2429,13303,11066,2589.0,990.0
2019-01-01,67,11618,11066,2593.0,463.0
2019-02-01,106,12191,11066,2596.0,1001.0
2019-06-01,2334,11066,11292,2599.0,1154.0
2019-03-01,106,11066,10721,2615.0,640.0
2019-04-01,2429,11066,13303,2622.0,990.0
2019-05-01,2,12917,13577,2630.0,478.0
2019-03-01,2,12917,14761,2634.0,767.0
2019-02-01,1070,11066,10721,2638.0,640.0
2019-07-01,1070,11066,13930,2642.0,296.0
2019-03-01,2429,11066,12953,2642.0,479.0
2019-02-01,1070,13930,11066,2646.0,296.0
2019-06-01,2429,11066,12953,2648.0,479.0
2019-11-01,631,11066,14869,2665.0,1528.0
2019-10-01,2334,11066,11292,2666.0,1154.0
2019-12-01,2147,11066,13487,2672.0,626.0
2019-04-01,2429,11066,12953,2686.0,479.0
2019-01-01,2429,11066,13303,2692.0,990.0
2019-11-01,631,11066,12892,2697.0,1995.0
2019-03-01,2,12917,11697,2708.0,961.0
2019-10-01,10,14771,11066,2719.0,2120.0
2019-03-01,2429,12953,11066,2720.0,479.0
2019-08-01,2429,12953,11066,2721.0,479.0
2019-05-01,2429,12953,11066,2736.0,479.0
2019-11-01,106,11066,13796,2741.0,2110.0
2019-07-01,2699,11066,11433,2743.0,155.0
2019-01-01,106,12191,11066,2745.0,1001.0
2019-08-01,2,13577,12917,2746.0,478.0
2019-05-01,2,14761,12917,2747.0,767.0
2019-07-01,2699,11433,11066,2752.0,155.0
2019-01-01,2429,13303,11066,2754.0,990.0
2019-01-01,1070,11066,10721,2760.0,640.0
2019-04-01,2429,12953,11066,2761.0,479.0
2019-06-01,2429,12953,11066,2814.0,479.0
2019-11-01,631,12892,11066,2830.0,1995.0
2019-05-01,2,12917,14761,2840.0,767.0
2019-11-01,2147,13487,11066,2842.0,626.0
2019-02-01,2147,11066,11433,2843.0,155.0
2019-07-01,2429,12953,11066,2847.0,479.0
2019-02-01,1107,13930,11066,2850.0,296.0
2019-03-01,2,14112,12917,2859.0,821.0
2019-09-01,106,11066,13796,2859.0,2110.0
2019-06-01,1068,11618,11066,2866.0,463.0
2019-02-01,1070,10721,11066,2867.0,640.0
2019-01-01,1070,11066,13930,2874.0,296.0
2019-06-01,2334,11292,11066,2877.0,1154.0
2019-01-01,1070,11066,11618,2882.0,463.0
2019-07-01,2,14685,12917,2887.0,539.0
2019-01-01,1070,12478,11066,2896.0,483.0
2019-07-01,1070,11618,11066,2897.0,463.0
2019-09-01,3778,11066,14747,2900.0,2016.0
2019-08-01,1068,11618,11066,2904.0,463.0
2019-06-01,106,13796,11066,2910.0,2110.0
2019-02-01,1070,11066,13930,2917.0,296.0
2019-07-01,2,12917,14685,2917.0,539.0
2019-11-01,3778,11066,14747,2917.0,2016.0
2019-12-01,2,12917,14082,2922.0,890.0
2019-03-01,631,12892,11066,2926.0,1995.0
2019-05-01,2429,11066,12953,2934.0,479.0
2019-09-01,1070,11066,12266,2935.0,986.0
2019-08-01,2334,11292,11066,2935.0,1154.0
2019-08-01,631,14869,11066,2944.0,1528.0
2019-06-01,2,14761,12917,2946.0,767.0
2019-07-01,2334,11066,11292,2951.0,1154.0
2019-03-01,10,11066,13930,2956.0,296.0
2019-09-01,106,11697,11066,2959.0,973.0
2019-02-01,1070,11066,11433,2966.0,155.0
2019-04-01,631,11066,12892,2969.0,1995.0
2019-11-01,3778,14747,11066,2980.0,2016.0
2019-02-01,2429,11066,13303,2985.0,990.0
2019-03-01,3778,11066,14747,2994.0,2016.0
2019-04-01,106,11066,12191,3004.0,1001.0
2019-11-01,1070,11066,11433,3021.0,155.0
2019-08-01,631,11066,14869,3023.0,1528.0
2019-04-01,1070,13930,11066,3024.0,296.0
2019-01-01,106,11066,11259,3025.0,919.0
2019-09-01,2699,11066,11433,3026.0,155.0
2019-04-01,2699,11433,11066,3026.0,155.0
2019-03-01,2,14082,12917,3027.0,890.0
2019-05-01,2699,11066,11433,3038.0,155.0
2019-11-01,106,11066,10721,3040.0,640.0
2019-01-01,1070,10721,11066,3041.0,640.0
2019-01-01,4031,14635,11066,3043.0,930.0
2019-09-01,2334,11292,11066,3051.0,1154.0
2019-09-01,2699,11433,11066,3053.0,155.0
2019-04-01,631,12892,11066,3056.0,1995.0
2019-06-01,2,12917,14761,3063.0,767.0
2019-04-01,2,14082,12917,3084.0,890.0
2019-06-01,1070,11066,11433,3085.0,155.0
2019-03-01,631,11066,12892,3088.0,1995.0
2019-10-01,1070,11066,11433,3093.0,155.0
2019-10-01,2334,11292,11066,3094.0,1154.0
2019-11-01,631,14869,11066,3102.0,1528.0
2019-02-01,4031,14635,11066,3106.0,930.0
2019-12-01,4031,14635,11066,3115.0,930.0
2019-05-01,67,11066,11618,3127.0,463.0
2019-09-01,1068,11618,11066,3129.0,463.0
2019-03-01,2,12917,14112,3132.0,821.0
2019-07-01,2334,11292,11066,3135.0,1154.0
2019-02-01,1070,11433,11066,3138.0,155.0
2019-09-01,106,14635,11066,3141.0,930.0
2019-09-01,4031,11066,11697,3148.0,973.0
2019-06-01,2699,11433,11066,3149.0,155.0
2019-02-01,2429,13303,11066,3151.0,990.0
2019-08-01,106,11066,12191,3160.0,1001.0
2019-07-01,1070,11066,11433,3162.0,155.0
2019-11-01,106,13796,11066,3162.0,2110.0
2019-01-01,1070,11066,11433,3165.0,155.0
2019-07-01,2,12917,14761,3168.0,767.0
2019-05-01,67,11618,11066,3178.0,463.0
2019-01-01,4031,15304,11066,3182.0,829.0
2019-04-01,106,12191,11066,3182.0,1001.0
2019-03-01,3778,14747,11066,3192.0,2016.0
2019-06-01,1070,11433,11066,3194.0,155.0
2019-04-01,1348,13487,11066,3194.0,626.0
2019-09-01,1070,12266,11066,3194.0,986.0
2019-02-01,106,11066,12191,3196.0,1001.0
2019-09-01,106,11066,12191,3201.0,1001.0
2019-06-01,2699,11066,11433,3209.0,155.0
2019-02-01,106,11066,11259,3218.0,919.0
2019-12-01,69,12264,11066,3225.0,299.0
2019-03-01,1348,11066,13487,3232.0,626.0
2019-12-01,631,14869,11066,3236.0,1528.0
2019-02-01,4031,11066,14635,3244.0,930.0
2019-08-01,106,11066,13796,3246.0,2110.0
2019-11-01,2147,11066,13487,3250.0,626.0
2019-09-01,3778,14747,11066,3258.0,2016.0
2019-12-01,631,11066,14869,3259.0,1528.0
2019-06-01,2,14082,12917,3268.0,890.0
2019-10-01,631,12892,11066,3271.0,1995.0
2019-03-01,1348,13487,11066,3280.0,626.0
2019-12-01,1070,11066,12266,3289.0,986.0
2019-09-01,1070,11066,11433,3294.0,155.0
2019-03-01,2,12917,14082,3296.0,890.0
2019-09-01,631,11066,14869,3297.0,1528.0
2019-09-01,4031,11697,11066,3299.0,973.0
2019-07-01,631,11066,14869,3306.0,1528.0
2019-03-01,631,11066,13487,3307.0,626.0
2019-10-01,1070,12266,11066,3307.0,986.0
2019-11-01,1070,11066,12266,3308.0,986.0
2019-07-01,2,14761,12917,3309.0,767.0
2019-09-01,1068,11066,13930,3310.0,296.0
2019-10-01,3778,11066,14747,3310.0,2016.0
2019-09-01,1070,11433,11066,3320.0,155.0
2019-07-01,631,14869,11066,3320.0,1528.0
2019-12-01,69,11066,12266,3322.0,986.0
2019-10-01,106,11066,13796,3329.0,2110.0
2019-07-01,2,12917,14112,3338.0,821.0
2019-11-01,106,12191,11066,3341.0,1001.0
2019-12-01,3778,14747,11066,3342.0,2016.0
2019-04-01,1348,11066,13487,3343.0,626.0
2019-01-01,106,11066,12191,3344.0,1001.0
2019-09-01,69,12266,11066,3347.0,986.0
2019-01-01,1070,11433,11066,3355.0,155.0
2019-05-01,106,11066,12191,3356.0,1001.0
2019-06-01,1070,11066,13930,3362.0,296.0
2019-09-01,106,10721,11066,3365.0,640.0
2019-10-01,3778,14747,11066,3366.0,2016.0
2019-06-01,67,11066,11618,3370.0,463.0
2019-05-01,631,11066,12892,3376.0,1995.0
2019-06-01,2,14112,12917,3378.0,821.0
2019-07-01,67,11066,11618,3379.0,463.0
2019-09-01,69,11066,12266,3380.0,986.0
2019-05-01,2699,11433,11066,3385.0,155.0
2019-08-01,1070,11066,11433,3385.0,155.0
2019-08-01,1348,11433,11066,3393.0,155.0
2019-11-01,1070,11433,11066,3394.0,155.0
2019-10-01,10,11066,14771,3397.0,2120.0
2019-08-01,1348,11066,11433,3404.0,155.0
2019-02-01,4031,15304,11066,3404.0,829.0
2019-06-01,2,12917,14082,3404.0,890.0
2019-09-01,106,11066,10721,3405.0,640.0
2019-09-01,1348,11066,11433,3406.0,155.0
2019-06-01,10,11066,14771,3409.0,2120.0
2019-04-01,4031,11066,14635,3415.0,930.0
2019-12-01,1070,11066,11433,3421.0,155.0
2019-09-01,106,12191,11066,3422.0,1001.0
2019-08-01,1070,11066,12266,3423.0,986.0
2019-07-01,106,11066,13796,3425.0,2110.0
2019-11-01,1070,11066,10721,3439.0,640.0
2019-07-01,2,14112,12917,3440.0,821.0
2019-06-01,67,11618,11066,3446.0,463.0
2019-07-01,1068,11618,11066,3452.0,463.0
2019-04-01,631,13487,11066,3453.0,626.0
2019-05-01,631,12892,11066,3455.0,1995.0
2019-09-01,631,11066,12892,3457.0,1995.0
2019-12-01,3778,11066,14747,3466.0,2016.0
2019-12-01,4031,12889,11066,3467.0,1771.0
2019-06-01,2,12917,14112,3470.0,821.0
2019-09-01,106,11066,11697,3470.0,973.0
2019-04-01,1070,11066,12478,3479.0,483.0
2019-07-01,1348,11066,11433,3480.0,155.0
2019-07-01,1070,11433,11066,3482.0,155.0
2019-05-01,1070,13930,11066,3488.0,296.0
2019-01-01,106,11278,11066,3489.0,323.0
2019-11-01,69,12266,11066,3496.0,986.0
2019-07-01,1348,11433,11066,3500.0,155.0
2019-10-01,631,11066,12892,3501.0,1995.0
2019-10-01,1070,11433,11066,3504.0,155.0
2019-02-01,4031,11066,15304,3504.0,829.0
2019-06-01,10,14771,11066,3515.0,2120.0
2019-08-01,4031,11066,11697,3518.0,973.0
2019-09-01,106,13796,11066,3520.0,2110.0
2019-07-01,67,11618,11066,3523.0,463.0
2019-02-01,1070,11618,11066,3525.0,463.0
2019-04-01,1070,11066,10721,3528.0,640.0
2019-02-01,1070,11066,11618,3533.0,463.0
2019-08-01,106,11066,14635,3544.0,930.0
2019-09-01,631,14869,11066,3545.0,1528.0
2019-04-01,631,11066,13487,3546.0,626.0
2019-08-01,1070,11433,11066,3547.0,155.0
2019-08-01,10,11066,14771,3552.0,2120.0
2019-03-01,1070,13930,11066,3558.0,296.0
2019-11-01,2429,13303,11066,3570.0,990.0
2019-11-01,2429,11066,13303,3572.0,990.0
2019-10-01,631,14869,11066,3573.0,1528.0
2019-02-01,106,11066,11292,3578.0,1154.0
2019-08-01,106,11066,11697,3579.0,973.0
2019-06-01,69,11066,12266,3581.0,986.0
2019-09-01,1348,11433,11066,3586.0,155.0
2019-12-01,4031,15304,11066,3595.0,829.0
2019-02-01,106,11259,11066,3596.0,919.0
2019-04-01,3778,11066,14747,3596.0,2016.0
2019-04-01,4031,11066,15304,3609.0,829.0
2019-12-01,1070,11433,11066,3612.0,155.0
2019-10-01,1070,11066,12266,3614.0,986.0
2019-08-01,10,14771,11066,3614.0,2120.0
2019-10-01,106,13796,11066,3616.0,2110.0
2019-06-01,106,11066,12191,3634.0,1001.0
2019-01-01,106,11066,11278,3637.0,323.0
2019-06-01,1348,11433,11066,3638.0,155.0
2019-12-01,631,12892,11066,3640.0,1995.0
2019-12-01,106,13796,11066,3646.0,2110.0
2019-09-01,106,11292,11066,3651.0,1154.0
2019-03-01,106,12191,11066,3653.0,1001.0
2019-10-01,106,11697,11066,3654.0,973.0
2019-07-01,106,11066,12191,3656.0,1001.0
2019-08-01,67,11066,11618,3661.0,463.0
2019-10-01,631,11066,14869,3665.0,1528.0
2019-10-01,69,11066,12266,3668.0,986.0
2019-07-01,4031,11066,11697,3669.0,973.0
2019-01-01,10,11066,13930,3674.0,296.0
2019-12-01,106,11066,13796,3680.0,2110.0
2019-08-01,106,12191,11066,3683.0,1001.0
2019-01-01,4031,11066,12889,3685.0,1771.0
2019-11-01,4031,11066,11697,3690.0,973.0
2019-04-01,106,11066,11259,3698.0,919.0
2019-03-01,106,11066,12191,3698.0,1001.0
2019-03-01,1070,12478,11066,3703.0,483.0
2019-12-01,106,11066,10721,3703.0,640.0
2019-07-01,2,12917,14082,3708.0,890.0
2019-12-01,106,12191,11066,3713.0,1001.0
2019-06-01,69,12266,11066,3714.0,986.0
2019-04-01,1070,12478,11066,3715.0,483.0
2019-03-01,1070,11066,10721,3720.0,640.0
2019-09-01,106,11066,14635,3721.0,930.0
2019-09-01,631,12892,11066,3724.0,1995.0
2019-02-01,4031,11066,12889,3729.0,1771.0
2019-08-01,69,12266,11066,3732.0,986.0
2019-07-01,10,14771,11066,3749.0,2120.0
2019-10-01,4031,11066,11697,3757.0,973.0
2019-02-01,4031,12889,11066,3757.0,1771.0
2019-10-01,106,11066,11697,3772.0,973.0
2019-05-01,106,12191,11066,3777.0,1001.0
2019-04-01,106,10721,11066,3778.0,640.0
2019-06-01,4031,11697,11066,3778.0,973.0
2019-12-01,4031,11066,14635,3780.0,930.0
2019-08-01,69,11066,12266,3780.0,986.0
2019-09-01,106,11066,11259,3787.0,919.0
2019-11-01,1070,10721,11066,3793.0,640.0
2019-03-01,1070,10721,11066,3794.0,640.0
2019-10-01,4031,11697,11066,3795.0,973.0
2019-06-01,1070,11618,11066,3799.0,463.0
2019-04-01,3778,14747,11066,3808.0,2016.0
2019-06-01,4031,11066,11697,3811.0,973.0
2019-10-01,69,12266,11066,3814.0,986.0
2019-09-01,4031,13204,11066,3832.0,802.0
2019-08-01,1070,12266,11066,3838.0,986.0
2019-04-01,1070,10721,11066,3840.0,640.0
2019-02-01,106,11066,11278,3853.0,323.0
2019-07-01,2,14082,12917,3855.0,890.0
2019-11-01,4031,11697,11066,3855.0,973.0
2019-12-01,69,12266,11066,3860.0,986.0
2019-01-01,106,11259,11066,3861.0,919.0
2019-10-01,106,11292,11066,3861.0,1154.0
2019-09-01,1070,11066,10721,3863.0,640.0
2019-11-01,106,11066,12191,3864.0,1001.0
2019-12-01,631,13487,11066,3867.0,626.0
2019-06-01,1348,11066,11433,3870.0,155.0
2019-08-01,3778,11066,14747,3875.0,2016.0
2019-03-01,631,13487,11066,3876.0,626.0
2019-02-01,106,14107,11066,3876.0,1670.0
