PASSENGERS,DISTANCE,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,DEST_AIRPORT_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,YEAR,QUARTER,MONTH
0.00,49.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11433,DTW,"Detroit, MI",MI,15295,TOL,"Toledo, OH",OH,2021,1,3
0.00,49.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15295,TOL,"Toledo, OH",OH,11433,DTW,"Detroit, MI",MI,2021,2,5
0.00,49.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15295,TOL,"Toledo, OH",OH,11433,DTW,"Detroit, MI",MI,2021,3,7
0.00,54.00,5Y,Atlas Air Inc.,11193,CVG,"Cincinnati, OH",KY,12324,ILN,"Wilmington, OH",OH,2021,1,1
0.00,54.00,5Y,Atlas Air Inc.,12324,ILN,"Wilmington, OH",OH,11193,CVG,"Cincinnati, OH",KY,2021,1,1
0.00,54.00,5Y,Atlas Air Inc.,12324,ILN,"Wilmington, OH",OH,11193,CVG,"Cincinnati, OH",KY,2021,1,2
0.00,54.00,5Y,Atlas Air Inc.,12324,ILN,"Wilmington, OH",OH,11193,CVG,"Cincinnati, OH",KY,2021,1,3
0.00,54.00,5Y,Atlas Air Inc.,12324,ILN,"Wilmington, OH",OH,11193,CVG,"Cincinnati, OH",KY,2021,2,5
0.00,54.00,5Y,Atlas Air Inc.,12324,ILN,"Wilmington, OH",OH,11193,CVG,"Cincinnati, OH",KY,2021,3,7
0.00,54.00,5Y,Atlas Air Inc.,12324,ILN,"Wilmington, OH",OH,11193,CVG,"Cincinnati, OH",KY,2021,3,8
0.00,54.00,5Y,Atlas Air Inc.,12324,ILN,"Wilmington, OH",OH,11193,CVG,"Cincinnati, OH",KY,2021,3,9
0.00,54.00,5Y,Atlas Air Inc.,12324,ILN,"Wilmington, OH",OH,11193,CVG,"Cincinnati, OH",KY,2021,4,10
0.00,54.00,5Y,Atlas Air Inc.,12324,ILN,"Wilmington, OH",OH,11193,CVG,"Cincinnati, OH",KY,2021,4,11
0.00,54.00,5Y,Atlas Air Inc.,12324,ILN,"Wilmington, OH",OH,11193,CVG,"Cincinnati, OH",KY,2021,4,12
0.00,54.00,8C,Air Transport International,11193,CVG,"Cincinnati, OH",KY,12324,ILN,"Wilmington, OH",OH,2021,1,1
0.00,54.00,8C,Air Transport International,11193,CVG,"Cincinnati, OH",KY,12324,ILN,"Wilmington, OH",OH,2021,2,4
0.00,54.00,8C,Air Transport International,11193,CVG,"Cincinnati, OH",KY,12324,ILN,"Wilmington, OH",OH,2021,4,12
0.00,54.00,8C,Air Transport International,12324,ILN,"Wilmington, OH",OH,11193,CVG,"Cincinnati, OH",KY,2021,4,11
0.00,54.00,9S,Southern Air Inc.,11193,CVG,"Cincinnati, OH",KY,12324,ILN,"Wilmington, OH",OH,2021,3,9
0.00,54.00,ABX,ABX Air Inc,11193,CVG,"Cincinnati, OH",KY,12324,ILN,"Wilmington, OH",OH,2021,2,4
0.00,54.00,ABX,ABX Air Inc,11193,CVG,"Cincinnati, OH",KY,12324,ILN,"Wilmington, OH",OH,2021,3,7
0.00,54.00,ABX,ABX Air Inc,11193,CVG,"Cincinnati, OH",KY,12324,ILN,"Wilmington, OH",OH,2021,3,9
0.00,54.00,ABX,ABX Air Inc,11193,CVG,"Cincinnati, OH",KY,12324,ILN,"Wilmington, OH",OH,2021,3,9
0.00,54.00,ABX,ABX Air Inc,12324,ILN,"Wilmington, OH",OH,11193,CVG,"Cincinnati, OH",KY,2021,1,3
0.00,54.00,ABX,ABX Air Inc,12324,ILN,"Wilmington, OH",OH,11193,CVG,"Cincinnati, OH",KY,2021,3,8
0.00,54.00,ABX,ABX Air Inc,12324,ILN,"Wilmington, OH",OH,11193,CVG,"Cincinnati, OH",KY,2021,4,10
0.00,54.00,ABX,ABX Air Inc,12324,ILN,"Wilmington, OH",OH,11193,CVG,"Cincinnati, OH",KY,2021,4,11
0.00,57.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",10874,CAK,"Akron, OH",OH,13255,MFD,"Mansfield, OH",OH,2021,3,8
0.00,64.00,FX,Federal Express Corporation,11267,DAY,"Dayton, OH",OH,11193,CVG,"Cincinnati, OH",KY,2021,3,8
0.00,70.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10874,CAK,"Akron, OH",OH,14122,PIT,"Pittsburgh, PA",PA,2021,4,10
0.00,85.00,AMQ,Ameristar Air Cargo,11659,FDY,"Findlay, OH",OH,16091,YIP,"Detroit, MI",MI,2021,3,7
0.00,86.00,FX,Federal Express Corporation,12917,LCK,"Columbus, OH",OH,14131,PKB,"Parkersburg, WV",WV,2021,1,1
0.00,86.00,FX,Federal Express Corporation,12917,LCK,"Columbus, OH",OH,14131,PKB,"Parkersburg, WV",WV,2021,1,2
0.00,86.00,FX,Federal Express Corporation,12917,LCK,"Columbus, OH",OH,14131,PKB,"Parkersburg, WV",WV,2021,1,3
0.00,86.00,FX,Federal Express Corporation,12917,LCK,"Columbus, OH",OH,14131,PKB,"Parkersburg, WV",WV,2021,2,4
0.00,86.00,FX,Federal Express Corporation,12917,LCK,"Columbus, OH",OH,14131,PKB,"Parkersburg, WV",WV,2021,2,5
0.00,86.00,FX,Federal Express Corporation,12917,LCK,"Columbus, OH",OH,14131,PKB,"Parkersburg, WV",WV,2021,2,6
0.00,86.00,FX,Federal Express Corporation,12917,LCK,"Columbus, OH",OH,14131,PKB,"Parkersburg, WV",WV,2021,3,7
0.00,86.00,FX,Federal Express Corporation,12917,LCK,"Columbus, OH",OH,14131,PKB,"Parkersburg, WV",WV,2021,3,8
0.00,86.00,FX,Federal Express Corporation,12917,LCK,"Columbus, OH",OH,14131,PKB,"Parkersburg, WV",WV,2021,3,9
0.00,86.00,FX,Federal Express Corporation,12917,LCK,"Columbus, OH",OH,14131,PKB,"Parkersburg, WV",WV,2021,4,10
0.00,86.00,FX,Federal Express Corporation,12917,LCK,"Columbus, OH",OH,14131,PKB,"Parkersburg, WV",WV,2021,4,11
0.00,86.00,FX,Federal Express Corporation,12917,LCK,"Columbus, OH",OH,14131,PKB,"Parkersburg, WV",WV,2021,4,12
0.00,90.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11823,FWA,"Fort Wayne, IN",IN,11267,DAY,"Dayton, OH",OH,2021,3,7
0.00,95.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11042,CLE,"Cleveland, OH",OH,11433,DTW,"Detroit, MI",MI,2021,1,1
0.00,95.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11433,DTW,"Detroit, MI",MI,11042,CLE,"Cleveland, OH",OH,2021,2,5
0.00,95.00,5X,United Parcel Service,11042,CLE,"Cleveland, OH",OH,11433,DTW,"Detroit, MI",MI,2021,4,11
0.00,95.00,5X,United Parcel Service,11433,DTW,"Detroit, MI",MI,11042,CLE,"Cleveland, OH",OH,2021,4,12
0.00,95.00,FX,Federal Express Corporation,11433,DTW,"Detroit, MI",MI,11042,CLE,"Cleveland, OH",OH,2021,2,5
0.00,95.00,UA,United Air Lines Inc.,11042,CLE,"Cleveland, OH",OH,11433,DTW,"Detroit, MI",MI,2021,4,11
0.00,95.00,UA,United Air Lines Inc.,11433,DTW,"Detroit, MI",MI,11042,CLE,"Cleveland, OH",OH,2021,2,6
0.00,95.00,UA,United Air Lines Inc.,11433,DTW,"Detroit, MI",MI,11042,CLE,"Cleveland, OH",OH,2021,4,10
0.00,95.00,YV,Mesa Airlines Inc.,11042,CLE,"Cleveland, OH",OH,11433,DTW,"Detroit, MI",MI,2021,4,10
0.00,98.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,13105,LUK,"Cincinnati, OH",OH,13958,OSU,"Columbus, OH",OH,2021,3,7
0.00,99.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11066,CMH,"Columbus, OH",OH,10874,CAK,"Akron, OH",OH,2021,1,2
0.00,99.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11066,CMH,"Columbus, OH",OH,10874,CAK,"Akron, OH",OH,2021,2,4
0.00,99.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11066,CMH,"Columbus, OH",OH,10874,CAK,"Akron, OH",OH,2021,4,11
0.00,99.00,FX,Federal Express Corporation,11042,CLE,"Cleveland, OH",OH,11577,ERI,"Erie, PA",PA,2021,1,1
0.00,99.00,FX,Federal Express Corporation,11042,CLE,"Cleveland, OH",OH,11577,ERI,"Erie, PA",PA,2021,1,2
0.00,99.00,FX,Federal Express Corporation,11042,CLE,"Cleveland, OH",OH,11577,ERI,"Erie, PA",PA,2021,1,3
0.00,99.00,FX,Federal Express Corporation,11042,CLE,"Cleveland, OH",OH,11577,ERI,"Erie, PA",PA,2021,2,4
0.00,99.00,FX,Federal Express Corporation,11042,CLE,"Cleveland, OH",OH,11577,ERI,"Erie, PA",PA,2021,2,5
0.00,99.00,FX,Federal Express Corporation,11042,CLE,"Cleveland, OH",OH,11577,ERI,"Erie, PA",PA,2021,2,6
0.00,99.00,FX,Federal Express Corporation,11042,CLE,"Cleveland, OH",OH,11577,ERI,"Erie, PA",PA,2021,3,7
0.00,99.00,FX,Federal Express Corporation,11042,CLE,"Cleveland, OH",OH,11577,ERI,"Erie, PA",PA,2021,3,8
0.00,99.00,FX,Federal Express Corporation,11042,CLE,"Cleveland, OH",OH,11577,ERI,"Erie, PA",PA,2021,3,9
0.00,99.00,FX,Federal Express Corporation,11042,CLE,"Cleveland, OH",OH,11577,ERI,"Erie, PA",PA,2021,4,10
0.00,99.00,FX,Federal Express Corporation,11042,CLE,"Cleveland, OH",OH,11577,ERI,"Erie, PA",PA,2021,4,11
0.00,99.00,FX,Federal Express Corporation,11042,CLE,"Cleveland, OH",OH,11577,ERI,"Erie, PA",PA,2021,4,12
0.00,102.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11042,CLE,"Cleveland, OH",OH,15295,TOL,"Toledo, OH",OH,2021,3,9
0.00,102.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11066,CMH,"Columbus, OH",OH,13105,LUK,"Cincinnati, OH",OH,2021,3,8
0.00,102.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15295,TOL,"Toledo, OH",OH,11042,CLE,"Cleveland, OH",OH,2021,3,8
0.00,102.00,FX,Federal Express Corporation,12223,HTS,"Ashland, WV",WV,12917,LCK,"Columbus, OH",OH,2021,1,1
0.00,102.00,FX,Federal Express Corporation,12223,HTS,"Ashland, WV",WV,12917,LCK,"Columbus, OH",OH,2021,1,2
0.00,102.00,FX,Federal Express Corporation,12223,HTS,"Ashland, WV",WV,12917,LCK,"Columbus, OH",OH,2021,1,3
0.00,102.00,FX,Federal Express Corporation,12223,HTS,"Ashland, WV",WV,12917,LCK,"Columbus, OH",OH,2021,2,4
0.00,102.00,FX,Federal Express Corporation,12223,HTS,"Ashland, WV",WV,12917,LCK,"Columbus, OH",OH,2021,2,5
0.00,102.00,FX,Federal Express Corporation,12223,HTS,"Ashland, WV",WV,12917,LCK,"Columbus, OH",OH,2021,2,6
0.00,102.00,FX,Federal Express Corporation,12223,HTS,"Ashland, WV",WV,12917,LCK,"Columbus, OH",OH,2021,3,7
0.00,102.00,FX,Federal Express Corporation,12223,HTS,"Ashland, WV",WV,12917,LCK,"Columbus, OH",OH,2021,3,8
0.00,102.00,FX,Federal Express Corporation,12223,HTS,"Ashland, WV",WV,12917,LCK,"Columbus, OH",OH,2021,3,9
0.00,102.00,FX,Federal Express Corporation,12223,HTS,"Ashland, WV",WV,12917,LCK,"Columbus, OH",OH,2021,4,10
0.00,102.00,FX,Federal Express Corporation,12223,HTS,"Ashland, WV",WV,12917,LCK,"Columbus, OH",OH,2021,4,11
0.00,102.00,FX,Federal Express Corporation,12223,HTS,"Ashland, WV",WV,12917,LCK,"Columbus, OH",OH,2021,4,12
0.00,102.00,FX,Federal Express Corporation,12917,LCK,"Columbus, OH",OH,12223,HTS,"Ashland, WV",WV,2021,1,2
0.00,102.00,FX,Federal Express Corporation,12917,LCK,"Columbus, OH",OH,12223,HTS,"Ashland, WV",WV,2021,3,9
0.00,102.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,11042,CLE,"Cleveland, OH",OH,15295,TOL,"Toledo, OH",OH,2021,3,7
0.00,104.00,C5,CommuteAir LLC dba CommuteAir,16091,YIP,"Detroit, MI",MI,11042,CLE,"Cleveland, OH",OH,2021,1,2
0.00,106.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11042,CLE,"Cleveland, OH",OH,14122,PIT,"Pittsburgh, PA",PA,2021,3,7
0.00,106.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14122,PIT,"Pittsburgh, PA",PA,11042,CLE,"Cleveland, OH",OH,2021,1,2
0.00,106.00,OO,SkyWest Airlines Inc.,14122,PIT,"Pittsburgh, PA",PA,11042,CLE,"Cleveland, OH",OH,2021,4,11
0.00,106.00,UA,United Air Lines Inc.,14122,PIT,"Pittsburgh, PA",PA,11042,CLE,"Cleveland, OH",OH,2021,2,6
0.00,107.00,KAQ,Kalitta Air LLC,11193,CVG,"Cincinnati, OH",KY,12917,LCK,"Columbus, OH",OH,2021,2,4
0.00,107.00,KAQ,Kalitta Air LLC,12917,LCK,"Columbus, OH",OH,11193,CVG,"Cincinnati, OH",KY,2021,2,5
0.00,107.00,KAQ,Kalitta Air LLC,12917,LCK,"Columbus, OH",OH,11193,CVG,"Cincinnati, OH",KY,2021,2,6
0.00,107.00,KAQ,Kalitta Air LLC,12917,LCK,"Columbus, OH",OH,11193,CVG,"Cincinnati, OH",KY,2021,3,8
0.00,111.00,FX,Federal Express Corporation,11267,DAY,"Dayton, OH",OH,12339,IND,"Indianapolis, IN",IN,2021,3,8
0.00,111.00,FX,Federal Express Corporation,12339,IND,"Indianapolis, IN",IN,11267,DAY,"Dayton, OH",OH,2021,3,8
0.00,111.00,YV,Mesa Airlines Inc.,11267,DAY,"Dayton, OH",OH,12339,IND,"Indianapolis, IN",IN,2021,1,1
0.00,112.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11042,CLE,"Cleveland, OH",OH,11066,CMH,"Columbus, OH",OH,2021,4,10
0.00,112.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11042,CLE,"Cleveland, OH",OH,11066,CMH,"Columbus, OH",OH,2021,4,11
0.00,112.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11066,CMH,"Columbus, OH",OH,11042,CLE,"Cleveland, OH",OH,2021,4,10
0.00,112.00,UA,United Air Lines Inc.,11042,CLE,"Cleveland, OH",OH,11066,CMH,"Columbus, OH",OH,2021,3,8
0.00,112.00,UA,United Air Lines Inc.,11066,CMH,"Columbus, OH",OH,11042,CLE,"Cleveland, OH",OH,2021,2,6
0.00,115.00,YV,Mesa Airlines Inc.,11193,CVG,"Cincinnati, OH",KY,11066,CMH,"Columbus, OH",OH,2021,3,8
0.00,116.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10874,CAK,"Akron, OH",OH,12898,LBE,"Latrobe, PA",PA,2021,2,5
0.00,118.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15295,TOL,"Toledo, OH",OH,11267,DAY,"Dayton, OH",OH,2021,4,12
0.00,120.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11066,CMH,"Columbus, OH",OH,15295,TOL,"Toledo, OH",OH,2021,3,8
0.00,120.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15295,TOL,"Toledo, OH",OH,11066,CMH,"Columbus, OH",OH,2021,1,2
0.00,124.00,5X,United Parcel Service,12917,LCK,"Columbus, OH",OH,11042,CLE,"Cleveland, OH",OH,2021,4,11
0.00,124.00,5X,United Parcel Service,12917,LCK,"Columbus, OH",OH,11042,CLE,"Cleveland, OH",OH,2021,4,12
0.00,124.00,FX,Federal Express Corporation,11042,CLE,"Cleveland, OH",OH,12917,LCK,"Columbus, OH",OH,2021,1,1
0.00,124.00,FX,Federal Express Corporation,11042,CLE,"Cleveland, OH",OH,12917,LCK,"Columbus, OH",OH,2021,1,2
0.00,124.00,FX,Federal Express Corporation,11042,CLE,"Cleveland, OH",OH,12917,LCK,"Columbus, OH",OH,2021,1,3
0.00,124.00,FX,Federal Express Corporation,11042,CLE,"Cleveland, OH",OH,12917,LCK,"Columbus, OH",OH,2021,2,4
0.00,124.00,FX,Federal Express Corporation,11042,CLE,"Cleveland, OH",OH,12917,LCK,"Columbus, OH",OH,2021,2,5
0.00,124.00,FX,Federal Express Corporation,11042,CLE,"Cleveland, OH",OH,12917,LCK,"Columbus, OH",OH,2021,2,6
0.00,124.00,FX,Federal Express Corporation,11042,CLE,"Cleveland, OH",OH,12917,LCK,"Columbus, OH",OH,2021,3,7
0.00,124.00,FX,Federal Express Corporation,11042,CLE,"Cleveland, OH",OH,12917,LCK,"Columbus, OH",OH,2021,3,8
0.00,124.00,FX,Federal Express Corporation,11042,CLE,"Cleveland, OH",OH,12917,LCK,"Columbus, OH",OH,2021,3,9
0.00,124.00,FX,Federal Express Corporation,11042,CLE,"Cleveland, OH",OH,12917,LCK,"Columbus, OH",OH,2021,4,10
0.00,124.00,FX,Federal Express Corporation,11042,CLE,"Cleveland, OH",OH,12917,LCK,"Columbus, OH",OH,2021,4,11
0.00,124.00,FX,Federal Express Corporation,11042,CLE,"Cleveland, OH",OH,12917,LCK,"Columbus, OH",OH,2021,4,12
0.00,124.00,FX,Federal Express Corporation,12917,LCK,"Columbus, OH",OH,11042,CLE,"Cleveland, OH",OH,2021,2,5
0.00,125.00,AMQ,Ameristar Air Cargo,15295,TOL,"Toledo, OH",OH,11986,GRR,"Grand Rapids, MI",MI,2021,1,3
0.00,131.00,AMQ,Ameristar Air Cargo,15295,TOL,"Toledo, OH",OH,12917,LCK,"Columbus, OH",OH,2021,2,4
0.00,132.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11066,CMH,"Columbus, OH",OH,11146,CRW,"Charleston/Dunbar, WV",WV,2021,3,8
0.00,136.00,8C,Air Transport International,12324,ILN,"Wilmington, OH",OH,14730,SDF,"Louisville, KY",KY,2021,4,11
0.00,144.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11267,DAY,"Dayton, OH",OH,14730,SDF,"Louisville, KY",KY,2021,4,11
0.00,144.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14730,SDF,"Louisville, KY",KY,11267,DAY,"Dayton, OH",OH,2021,4,11
0.00,145.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11066,CMH,"Columbus, OH",OH,14122,PIT,"Pittsburgh, PA",PA,2021,1,3
0.00,145.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11066,CMH,"Columbus, OH",OH,14122,PIT,"Pittsburgh, PA",PA,2021,2,4
0.00,145.00,YX,Republic Airline,11066,CMH,"Columbus, OH",OH,14122,PIT,"Pittsburgh, PA",PA,2021,3,9
0.00,150.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11066,CMH,"Columbus, OH",OH,11027,CKB,"Clarksburg/Fairmont, WV",WV,2021,1,3
0.00,150.00,5X,United Parcel Service,12917,LCK,"Columbus, OH",OH,14122,PIT,"Pittsburgh, PA",PA,2021,3,8
0.00,150.00,FX,Federal Express Corporation,12917,LCK,"Columbus, OH",OH,14122,PIT,"Pittsburgh, PA",PA,2021,1,1
0.00,150.00,FX,Federal Express Corporation,14122,PIT,"Pittsburgh, PA",PA,12917,LCK,"Columbus, OH",OH,2021,2,5
0.00,151.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,10238,AKC,"Akron, OH",OH,14275,PTK,"Pontiac, MI",MI,2021,3,8
0.00,152.00,AMQ,Ameristar Air Cargo,12917,LCK,"Columbus, OH",OH,12945,LEX,"Lexington, KY",KY,2021,2,4
0.00,155.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11433,DTW,"Detroit, MI",MI,11066,CMH,"Columbus, OH",OH,2021,3,8
0.00,155.00,YV,Mesa Airlines Inc.,11066,CMH,"Columbus, OH",OH,11433,DTW,"Detroit, MI",MI,2021,1,2
0.00,158.00,AMQ,Ameristar Air Cargo,11066,CMH,"Columbus, OH",OH,16091,YIP,"Detroit, MI",MI,2021,4,10
0.00,158.00,AMQ,Ameristar Air Cargo,16091,YIP,"Detroit, MI",MI,11066,CMH,"Columbus, OH",OH,2021,4,10
0.00,162.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11042,CLE,"Cleveland, OH",OH,11267,DAY,"Dayton, OH",OH,2021,2,6
0.00,162.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11042,CLE,"Cleveland, OH",OH,11267,DAY,"Dayton, OH",OH,2021,4,10
0.00,162.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11267,DAY,"Dayton, OH",OH,10874,CAK,"Akron, OH",OH,2021,1,3
0.00,165.00,AMQ,Ameristar Air Cargo,16091,YIP,"Detroit, MI",MI,11267,DAY,"Dayton, OH",OH,2021,3,9
0.00,166.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11267,DAY,"Dayton, OH",OH,11433,DTW,"Detroit, MI",MI,2021,1,1
0.00,166.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11267,DAY,"Dayton, OH",OH,11433,DTW,"Detroit, MI",MI,2021,1,2
0.00,166.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11267,DAY,"Dayton, OH",OH,11433,DTW,"Detroit, MI",MI,2021,4,10
0.00,167.00,5X,United Parcel Service,11433,DTW,"Detroit, MI",MI,12917,LCK,"Columbus, OH",OH,2021,4,11
0.00,167.00,5X,United Parcel Service,11433,DTW,"Detroit, MI",MI,12917,LCK,"Columbus, OH",OH,2021,4,12
0.00,167.00,FX,Federal Express Corporation,11433,DTW,"Detroit, MI",MI,12917,LCK,"Columbus, OH",OH,2021,1,1
0.00,167.00,FX,Federal Express Corporation,11433,DTW,"Detroit, MI",MI,12917,LCK,"Columbus, OH",OH,2021,1,2
0.00,167.00,FX,Federal Express Corporation,11433,DTW,"Detroit, MI",MI,12917,LCK,"Columbus, OH",OH,2021,1,3
0.00,167.00,FX,Federal Express Corporation,11433,DTW,"Detroit, MI",MI,12917,LCK,"Columbus, OH",OH,2021,2,4
0.00,167.00,FX,Federal Express Corporation,11433,DTW,"Detroit, MI",MI,12917,LCK,"Columbus, OH",OH,2021,2,5
0.00,167.00,FX,Federal Express Corporation,11433,DTW,"Detroit, MI",MI,12917,LCK,"Columbus, OH",OH,2021,2,6
0.00,167.00,FX,Federal Express Corporation,11433,DTW,"Detroit, MI",MI,12917,LCK,"Columbus, OH",OH,2021,3,7
0.00,167.00,FX,Federal Express Corporation,11433,DTW,"Detroit, MI",MI,12917,LCK,"Columbus, OH",OH,2021,3,8
0.00,167.00,FX,Federal Express Corporation,11433,DTW,"Detroit, MI",MI,12917,LCK,"Columbus, OH",OH,2021,3,9
0.00,167.00,FX,Federal Express Corporation,11433,DTW,"Detroit, MI",MI,12917,LCK,"Columbus, OH",OH,2021,4,10
0.00,167.00,FX,Federal Express Corporation,11433,DTW,"Detroit, MI",MI,12917,LCK,"Columbus, OH",OH,2021,4,11
0.00,167.00,FX,Federal Express Corporation,12917,LCK,"Columbus, OH",OH,11433,DTW,"Detroit, MI",MI,2021,2,6
0.00,167.00,FX,Federal Express Corporation,12917,LCK,"Columbus, OH",OH,11433,DTW,"Detroit, MI",MI,2021,3,7
0.00,167.00,FX,Federal Express Corporation,12917,LCK,"Columbus, OH",OH,11433,DTW,"Detroit, MI",MI,2021,3,9
0.00,169.00,5X,United Parcel Service,12884,LAN,"Lansing, MI",MI,11042,CLE,"Cleveland, OH",OH,2021,1,1
0.00,169.00,5X,United Parcel Service,12884,LAN,"Lansing, MI",MI,11042,CLE,"Cleveland, OH",OH,2021,1,2
0.00,169.00,5X,United Parcel Service,12884,LAN,"Lansing, MI",MI,11042,CLE,"Cleveland, OH",OH,2021,1,3
0.00,169.00,5X,United Parcel Service,12884,LAN,"Lansing, MI",MI,11042,CLE,"Cleveland, OH",OH,2021,2,4
0.00,169.00,5X,United Parcel Service,12884,LAN,"Lansing, MI",MI,11042,CLE,"Cleveland, OH",OH,2021,2,5
0.00,169.00,5X,United Parcel Service,12884,LAN,"Lansing, MI",MI,11042,CLE,"Cleveland, OH",OH,2021,2,6
